8192 3
-0.044538 0.455945 0.734547
1.030422 1.048860 0.394087
0.005220 0.919218 0.037026
1.048126 1.655090 0.534769
-0.173799 0.487855 0.175502
0.496385 0.620641 1.015484
1.042965 0.769600 0.362606
0.246677 0.406347 1.170780
1.114585 1.130935 1.112461
0.520976 1.624046 -0.292014
-0.165605 0.756759 1.209595
0.995408 1.693680 -0.056089
0.324935 1.890573 0.009483
0.647285 0.844502 0.502285
0.769727 0.852961 0.493419
0.499596 1.941259 0.308748
1.087953 2.011471 0.305099
1.106697 0.634394 0.478322
0.127213 1.560936 0.771047
0.581651 1.465887 -0.155470
0.221271 1.829344 -0.218418
0.412491 1.916955 1.075953
0.074750 1.822753 0.389242
0.678718 0.895053 0.789979
0.217097 0.972627 0.030921
0.330202 1.831639 0.608042
0.490266 0.943032 1.361478
0.273919 0.565775 0.956213
0.917903 0.828138 -0.250737
0.118569 1.112291 0.363722
0.918618 1.576248 0.379850
1.029293 2.067083 1.309152
-0.464430 0.823754 0.999451
0.759405 1.838372 0.380155
-0.315749 0.684778 -0.242976
1.195558 1.731402 0.448282
0.525762 1.327584 0.559332
0.315347 1.607668 -0.283557
0.288146 1.452731 1.377411
-0.090278 1.131082 0.964069
0.282712 0.840323 1.066940
1.189780 1.094850 0.764738
0.176443 0.740782 0.567473
0.895065 2.065528 0.192000
1.037331 1.813183 -0.255279
0.748782 1.616740 -0.142739
0.157846 1.905076 1.179155
0.566085 1.301063 0.690663
0.073450 1.783303 -0.229152
0.822788 0.904912 -0.035908
0.370547 1.273775 0.334190
0.781175 1.064327 -0.034575
0.782444 1.170479 0.589145
-0.103235 1.522858 -0.271258
0.169236 2.081142 -0.022189
-0.051895 0.746240 1.126183
-0.211040 1.290326 1.013611
0.343608 1.642508 0.231797
0.769689 1.866861 1.293724
0.594595 0.624136 1.017698
-0.159123 0.402478 0.822541
0.304571 1.789355 0.081167
0.256357 1.034589 1.291990
0.142638 2.053644 -0.080351
0.285659 0.539056 1.154896
-0.055296 1.078841 0.689620
0.677855 1.222512 0.241349
1.073992 0.497057 -0.252215
0.242135 0.734627 0.573904
0.872355 1.713942 -0.126157
0.120857 0.780575 0.971250
1.011321 1.426266 0.237115
0.382318 1.281929 0.087114
-0.094620 0.919747 0.444313
0.927326 1.132831 0.439435
0.081923 0.875058 -0.081665
-0.431023 1.560674 -0.040858
-0.220158 1.870266 1.078705
0.008947 1.612129 -0.299419
0.903485 0.554332 0.222859
0.217075 0.510880 0.728999
0.911858 1.012515 -0.205262
0.000211 1.487007 0.970441
0.191151 1.045781 0.311249
0.215048 1.646527 -0.282184
0.443192 1.818296 0.859549
1.064513 1.027527 1.228662
0.963280 2.040474 1.214785
-0.102960 0.569836 1.056672
0.779183 0.850038 0.075553
-0.309417 1.303452 -0.172577
0.860420 1.295322 1.224207
-0.040711 1.263102 0.651892
0.468768 1.737683 0.950097
0.563665 0.780673 1.232472
1.024736 1.536974 1.090617
-0.191810 1.156021 0.008801
0.615669 1.168439 0.100310
0.818704 0.726719 1.207368
0.370185 1.427496 0.038913
0.969213 0.819436 0.436803
0.239840 0.786527 0.083018
0.712200 1.234942 1.281193
1.192018 0.510374 0.301605
-0.077942 0.706827 0.227477
0.910446 1.273406 -0.275219
0.467830 1.672380 1.357866
0.785782 1.098603 0.982470
0.633409 1.012437 0.580590
0.279983 0.463392 1.100543
-0.248791 1.124316 1.265978
-0.034163 1.069581 0.874554
0.267969 1.536292 -0.283122
0.081073 1.633495 0.364130
1.166644 2.056519 1.052852
0.128491 1.941494 0.644149
-0.028703 1.034515 0.493857
-0.285275 1.948780 -0.243732
0.162428 1.088236 0.064340
0.901034 1.170956 -0.184140
-0.326979 1.228012 0.805130
0.617083 2.005760 0.204818
0.685803 0.419198 0.366426
-0.468770 1.372443 0.394973
0.102326 1.009356 0.486968
0.916354 1.176189 1.148953
0.662708 2.097256 0.866895
-0.187807 1.680440 0.613304
-0.244550 1.511670 0.138124
-0.455699 2.036835 1.334911
0.812834 1.435181 0.129427
0.976510 1.398066 0.742547
0.769951 2.048311 -0.012555
1.140668 0.923247 0.827971
-0.449531 1.842176 0.265669
-0.447598 1.374541 0.010843
1.174214 1.484192 0.928862
-0.021401 1.568201 0.634918
0.336995 1.725461 1.237974
1.038252 1.975891 0.506190
1.172489 0.941517 1.100653
-0.327537 1.602909 -0.290740
1.159305 0.678762 1.094484
1.051907 1.510379 0.050982
-0.283221 0.782808 0.794413
0.717869 0.459665 -0.166553
-0.310822 0.733944 0.463932
0.032051 1.611201 1.101353
0.851241 0.941107 -0.245378
-0.280445 1.905048 0.809942
0.186749 1.288621 0.770266
0.774986 0.992237 0.005001
0.100152 1.338980 0.694357
-0.474724 0.633065 -0.244631
0.683242 0.860946 0.515706
1.005777 1.717537 0.104749
0.557430 0.917530 0.635553
1.157092 0.593985 0.219196
0.475376 1.529491 0.529861
-0.094869 1.282865 0.323788
0.543069 1.807070 0.490443
0.605817 1.935192 0.772525
0.318607 0.571711 0.295810
0.389254 0.673486 1.074633
0.562278 1.434855 0.633471
0.985603 0.983132 0.636116
-0.064067 1.570067 1.182431
-0.038351 1.091104 1.053547
1.080222 0.764937 1.180881
0.342432 0.928540 0.746795
0.627062 1.642501 0.092809
1.142513 1.978216 0.761654
1.046441 0.641029 0.894771
0.024861 0.474881 0.459106
0.814245 1.983265 1.000691
0.429750 1.542419 0.631236
-0.432947 0.560617 0.320371
0.578887 2.036226 0.654342
1.022184 1.325594 0.694460
0.638770 1.099223 -0.107879
0.647742 1.217664 1.388676
0.354204 0.943144 0.680727
0.794857 1.430455 0.521310
0.009863 1.930581 0.912294
-0.224201 1.628682 1.295445
0.703051 1.279233 0.282722
1.125474 1.402170 0.917072
-0.491042 0.984874 1.200636
-0.067579 0.523422 0.519524
-0.489455 1.452373 1.357080
0.058558 0.637648 0.259559
-0.029353 1.078674 0.622337
0.469989 0.466787 1.036967
-0.340355 1.676841 -0.215920
-0.028183 1.839121 -0.064690
0.397238 1.548492 0.864305
-0.293530 1.340552 -0.070517
0.468330 1.451786 0.594520
0.447186 1.695435 0.132414
0.572752 1.779962 0.557481
0.209988 0.942081 -0.133913
0.095389 1.333624 0.484169
-0.288244 1.143725 1.380931
1.023650 0.893614 0.397903
-0.034351 1.799994 0.924754
0.497369 1.134247 -0.290302
-0.239379 2.086395 0.446272
0.012572 0.909168 -0.207102
-0.226664 0.991905 0.665315
0.730915 1.145310 0.580165
0.928666 1.828911 0.589846
0.641521 0.615213 0.846943
-0.356121 1.233339 1.120940
0.461348 1.403382 0.347254
0.744950 1.192611 0.645187
0.016145 1.910751 0.955782
0.215070 0.695514 1.013637
0.550605 0.959327 0.715953
-0.241520 0.424482 0.035192
0.105818 0.740081 1.196769
0.806978 0.439747 1.208400
0.585466 0.492014 -0.299011
0.621176 0.764031 0.187701
-0.159681 1.722783 0.395258
-0.457193 1.152212 0.845305
-0.461084 0.593001 0.456089
0.816768 2.034428 1.176028
0.290636 1.927308 1.070923
0.219369 0.566464 0.459635
-0.131667 1.558341 -0.281250
0.241316 0.773662 0.647101
-0.186487 0.637741 1.274952
1.037187 1.976161 0.748140
0.934633 1.225048 -0.068248
-0.158369 0.693581 0.389793
0.224564 0.797871 0.325400
1.074104 1.343105 0.786493
0.367024 0.515898 0.709934
1.190265 0.836154 0.393605
0.449467 1.454762 1.288619
-0.348817 1.953411 -0.018753
0.965384 1.196587 0.944847
-0.007288 1.208571 -0.140176
0.304145 1.985376 1.174522
-0.112912 1.051021 0.021216
0.629938 2.027789 0.493777
0.456847 1.700678 0.517282
0.456394 0.702243 0.763601
0.715018 2.007955 1.125802
1.133147 2.001086 0.715301
-0.052857 0.513778 0.332069
0.489127 1.643206 1.161267
-0.413223 1.664729 0.969828
-0.191127 1.611583 1.187892
-0.182184 1.587761 0.014781
0.580278 1.640626 -0.191238
0.049233 1.954343 1.086893
-0.349434 0.606377 1.390125
-0.414227 0.634279 0.712760
0.320022 0.587122 1.174582
0.709347 0.987640 0.528654
0.314522 1.086704 0.632980
0.173397 1.967375 0.102759
-0.325004 0.726205 1.168825
0.709338 1.289452 0.549719
-0.172173 1.495400 0.126049
0.953320 1.994645 0.297668
0.781457 0.858845 0.179736
-0.304858 2.011645 0.489560
0.171807 1.224590 0.161723
0.395575 1.915433 1.104685
0.457571 0.719338 0.599749
0.603946 1.831575 0.648028
0.980609 1.556919 0.333111
0.099401 2.063436 0.004590
0.447609 1.003144 1.081041
1.129472 0.459667 0.111438
-0.200762 0.798458 0.396647
0.500779 1.595850 -0.094036
1.169280 1.559272 0.649179
1.074798 1.790241 0.416390
0.703569 1.422042 0.471272
0.697199 1.012513 1.247872
0.517452 0.865402 0.216296
0.754660 0.456310 1.120059
0.423435 1.358866 1.317986
-0.395274 1.289982 0.334504
0.781039 1.767611 -0.081417
0.994216 0.804652 0.038599
0.959757 1.278090 -0.080891
0.339146 0.545019 0.019081
0.164905 0.498062 1.032821
-0.050626 1.131333 0.537748
1.118429 1.304711 -0.068997
1.040231 1.133547 0.676261
-0.039166 1.166109 0.678363
0.919928 1.456272 0.559794
-0.438832 0.724708 0.559089
-0.154838 0.414104 1.148610
0.211880 0.762367 -0.050733
0.078067 1.897519 0.506667
0.209112 2.020638 0.879566
-0.460268 1.859173 1.156268
0.605743 2.023304 0.108967
-0.452627 1.580550 -0.145309
0.642881 1.289183 1.374212
0.350362 2.004041 0.722110
-0.446275 2.079579 0.416892
0.767344 1.304433 1.173557
0.441271 0.902922 0.389734
0.390842 1.573784 -0.020684
0.540778 1.291988 0.279652
0.447605 0.730251 0.390092
0.941075 0.441990 0.646946
-0.014333 1.368520 -0.297733
-0.467365 0.751721 -0.158056
0.568359 1.118673 0.919592
0.136878 2.057372 1.052666
-0.168512 1.889486 1.090832
0.650829 1.594544 0.175075
0.367705 0.724977 -0.071516
0.374154 0.861022 -0.066977
0.218221 1.881280 -0.057977
0.321846 0.528539 0.905579
-0.494884 1.692392 1.110465
-0.379067 0.879354 0.723103
1.079888 1.927004 -0.047581
-0.188899 1.947063 1.294732
0.891468 1.145295 0.860475
0.565559 0.809607 0.005641
0.489133 0.540148 0.219600
0.948603 1.401937 0.682854
0.358686 0.673204 0.436623
0.993640 0.590021 0.582730
0.626848 1.730122 0.761256
0.237591 0.889864 0.244864
-0.143597 2.098145 -0.293384
0.906468 0.937091 1.204675
0.512885 1.029789 0.376660
0.305229 0.806330 0.240860
-0.244106 1.109687 0.972972
0.415976 0.914624 0.292546
0.462122 1.712905 0.772458
0.309793 0.824239 0.827137
0.671834 1.798564 0.624514
0.444094 1.533487 0.064841
0.974420 1.469853 0.910310
0.091422 0.511689 1.252479
-0.346387 1.281595 0.556168
1.161650 1.326753 -0.153962
0.337962 0.704646 0.675648
0.325398 0.557960 0.064778
-0.086383 1.907797 0.276356
0.277659 0.873866 -0.071539
0.246225 1.380305 0.854723
0.435294 0.536906 1.070367
1.092052 1.348141 1.053449
-0.282631 0.906263 1.086119
0.215740 0.797087 -0.170103
0.195575 1.942392 -0.079033
0.033001 1.800920 0.535707
0.475826 1.221028 0.246625
0.762363 0.931681 0.834005
0.349154 2.030591 0.502847
0.389255 0.458407 1.164982
-0.126893 1.216631 0.890427
0.418357 1.551506 0.552905
0.425375 1.241780 -0.285164
0.052882 1.857135 1.053415
0.530507 0.891774 0.823368
0.202060 1.022573 0.501469
0.944458 1.941075 0.922959
1.086724 0.917753 1.067352
-0.372531 0.553963 0.489898
0.980505 1.627586 0.629095
0.160941 1.525750 0.925937
0.791504 0.551796 0.744980
1.124852 0.468527 1.015378
-0.328159 1.186655 0.553130
0.002040 1.974141 0.907036
-0.221042 1.711963 0.762396
0.307107 0.744898 0.929095
0.196239 1.967841 0.492188
0.080135 1.431450 0.386632
0.816488 0.620302 0.295753
0.694432 1.504370 0.303669
0.154703 0.443306 0.450549
0.042678 1.917574 1.187747
1.053891 0.494827 0.353436
-0.351966 1.388392 0.128919
-0.410904 1.835452 0.877120
0.397705 1.439220 -0.274639
-0.442988 1.662770 1.063106
-0.029275 1.526943 0.864979
0.892642 0.472646 0.319864
0.441481 1.382159 0.970351
0.730247 1.744889 0.242890
0.511344 1.163116 0.690126
1.089702 1.052561 -0.121341
0.526941 0.451111 1.360345
-0.041904 0.950349 0.942957
0.703861 0.543265 0.880436
1.031028 0.947134 0.882674
0.267655 1.682190 0.580631
0.889335 1.460281 0.114372
0.238711 1.695931 -0.298419
0.204340 0.589430 0.008675
0.606741 0.530999 -0.188395
0.202737 0.553300 0.456182
0.942504 1.523718 0.220928
-0.074167 0.884777 0.259602
0.789244 1.688284 0.921573
0.595378 0.840376 0.666553
-0.142056 1.843232 -0.107098
0.537624 1.500747 0.138034
0.634091 1.261309 0.813184
0.258867 0.885997 1.112029
0.340717 1.856681 0.789687
0.312462 1.773872 -0.294542
0.654637 0.806545 0.660751
-0.080440 1.067335 0.900418
-0.133615 0.747683 1.376122
0.034263 1.020550 1.274978
-0.449005 1.858606 0.852286
0.521371 1.530173 1.208090
0.036996 1.511683 0.907439
-0.253283 1.983008 1.355592
-0.101714 0.623526 1.186238
0.757799 0.407157 -0.297209
-0.089581 0.537793 0.222530
0.971251 1.810220 0.395906
1.020050 0.697380 1.080803
0.144479 0.431468 1.181554
1.121797 1.379139 0.827679
1.054840 1.135755 0.224860
0.552567 0.672617 1.255997
1.078711 0.434136 0.668831
1.048500 1.352419 0.042378
0.647990 0.512354 0.726231
0.315571 2.047743 -0.051243
0.119839 2.002968 0.368109
0.613999 1.979058 0.348680
0.704847 1.967200 0.545288
0.109936 1.369347 0.735257
1.031626 1.073459 -0.001135
-0.123383 1.457906 -0.032523
1.133131 1.596447 -0.180155
0.725394 1.282182 0.960962
0.087916 1.105420 -0.133820
0.280098 0.674465 0.215394
-0.120381 1.113194 -0.156923
-0.295030 1.202200 -0.072376
0.256150 1.561500 0.611861
0.031127 1.231481 1.345385
-0.036019 1.642674 -0.041982
0.262844 1.998866 0.360486
0.998807 0.826413 0.136874
1.103501 1.776964 0.527028
0.304298 2.094516 1.200715
0.156120 1.171571 -0.221618
0.407550 1.812524 -0.091360
0.017819 0.727811 0.580110
0.049172 1.085815 1.254147
1.024770 2.032548 0.839893
-0.240350 0.628977 1.249688
0.915928 1.445110 0.680967
-0.259833 1.722538 0.946700
0.366082 0.429240 -0.198632
0.586859 0.795277 -0.270561
-0.218649 0.665282 0.201819
0.799524 0.471139 0.081219
1.007304 1.245031 1.220246
0.997988 1.748952 1.164970
-0.420487 1.535459 1.172362
-0.211261 1.209354 0.985785
-0.304313 1.549305 0.779531
-0.156474 1.820593 0.015033
0.594599 0.433840 0.461059
1.043635 1.623645 0.213683
0.142886 2.071730 0.222403
0.996512 1.567969 0.388727
0.678079 1.188647 0.071838
0.386396 1.296509 0.009843
0.063178 0.670385 -0.114747
0.458712 1.280378 0.150218
-0.475827 1.500694 -0.168774
0.535457 1.946545 0.434536
0.679103 0.440750 0.396888
0.191574 0.678510 1.006709
0.688197 1.186039 0.611340
1.094003 0.718287 0.434756
-0.498748 1.608758 0.566177
0.607518 1.910417 -0.269711
-0.409435 0.977083 0.219818
-0.298828 1.515000 0.602214
0.390708 0.982168 0.763704
1.049554 1.078486 -0.188834
0.157151 1.109575 0.745318
0.306558 1.447601 1.138209
0.025722 0.554427 1.004401
-0.250278 2.009607 0.377284
-0.469040 1.323873 -0.154620
1.013811 1.169219 0.950805
-0.489054 0.886580 -0.088880
0.689204 0.606552 0.239276
0.810842 1.834508 1.294357
-0.260615 0.528373 1.118898
0.942475 1.420821 -0.265061
-0.410677 0.797587 1.203647
-0.267033 2.059385 1.331226
1.005860 0.464146 1.144640
0.266510 2.059794 1.365540
0.284325 1.149543 0.695892
0.529050 1.486056 0.929441
0.816002 1.008612 0.313368
1.110314 1.214548 1.299060
1.132673 1.378592 1.177953
0.168828 1.650192 0.710590
-0.198954 1.381465 1.388311
1.142690 1.838931 0.611074
-0.186598 0.662539 -0.036045
-0.070263 1.532551 1.255610
1.039633 1.727615 1.269784
0.255823 1.440625 0.666965
0.783884 1.037589 0.040342
1.062166 1.180355 0.592121
-0.184885 0.768601 -0.219738
0.557085 1.917049 0.535172
-0.221278 1.305788 0.612387
-0.397075 0.872064 0.028600
0.634378 1.797773 -0.101262
-0.263614 1.471681 -0.165929
-0.242508 1.573937 0.749312
0.834171 1.440385 0.854774
0.324350 1.006520 -0.052624
-0.153522 1.361027 0.264101
0.506095 1.555767 1.232590
-0.288514 0.651694 0.577585
-0.420277 1.614083 0.941888
0.363155 1.021773 0.246919
0.397044 0.987701 -0.011229
0.214303 0.422583 0.586470
0.394407 1.122100 0.784442
1.125138 1.789824 0.580741
0.577119 0.782177 0.447989
0.999458 1.061768 0.899896
0.948695 0.546193 1.247097
0.584453 0.853966 1.395737
-0.493320 1.140288 0.995021
0.285800 1.666609 1.237746
0.885652 1.792470 1.160903
0.744364 0.535485 0.509967
-0.026268 1.923051 1.120469
0.693987 1.430411 -0.264123
-0.342148 1.378025 -0.017501
0.362293 1.706464 0.046990
-0.226810 0.763170 0.733241
0.838290 0.790043 0.101234
0.596338 2.094541 0.451648
1.054397 2.015066 -0.059082
1.167845 1.015931 0.358417
0.536580 1.396003 0.000803
0.884250 1.545069 0.046976
0.936618 1.848273 0.835097
-0.243890 2.033571 0.784617
0.770117 1.305173 1.300160
0.442939 0.626232 0.581405
0.425654 0.517153 0.688650
1.067507 2.025962 1.178863
1.075653 0.788587 -0.257069
-0.483687 1.899476 1.002592
1.143036 1.642687 0.443878
0.088288 0.427206 0.047262
0.763967 1.550953 1.137845
0.115752 1.157927 1.397037
0.347129 0.734030 -0.283238
1.163769 1.322481 1.256253
0.718783 0.569948 0.296098
0.629801 0.424159 0.551414
0.648561 1.081355 0.609891
0.963244 1.526784 0.805194
0.175147 1.812239 1.161479
0.012717 1.923648 -0.266510
-0.160634 0.532505 0.968276
-0.323948 1.383898 0.650583
-0.267658 1.933281 1.174395
0.076163 1.449123 0.418558
0.524336 1.871179 0.640723
-0.325338 2.024703 1.169280
-0.172161 1.640275 0.205697
0.958392 1.268220 -0.020910
0.028574 0.762166 1.334233
0.661507 1.839042 0.743256
0.754247 1.812335 0.421106
0.263231 0.419715 -0.264294
0.922407 1.799518 0.012121
0.290965 1.710345 0.134157
0.841670 0.784305 0.711422
0.419196 1.669200 1.187272
0.242452 1.872298 -0.066040
0.889047 1.564246 0.571029
0.161218 1.983648 0.754159
0.452525 1.180736 1.161179
0.695539 1.575342 1.344275
-0.482672 1.442653 1.146334
0.817813 1.745838 0.593217
-0.032774 0.428879 1.046364
0.102068 1.206642 0.269545
0.897618 1.346318 0.281897
0.764632 1.214715 1.037407
1.088074 0.757336 0.679247
0.663618 1.974662 1.391294
0.759838 1.263626 0.280245
1.027015 1.168750 0.040308
0.676756 0.848598 0.375545
0.764686 1.295355 1.384294
1.084874 1.442763 0.400739
0.217551 1.482102 0.211608
0.732390 1.706345 1.240420
-0.017175 1.937975 0.835534
0.624382 1.445434 0.152945
0.314282 1.956487 0.881634
0.724822 0.833028 0.269691
0.298112 1.708837 0.085953
-0.315187 1.338872 0.222550
0.465128 0.952106 0.563617
0.753156 1.527698 0.049620
0.177750 0.753068 1.321903
0.738147 1.836748 -0.291294
-0.482849 0.993073 0.750599
0.725858 0.685583 0.728753
0.828597 1.874772 0.379752
0.074685 1.856354 0.327068
1.101701 0.546935 -0.204262
0.412281 0.643993 -0.211658
0.382866 0.409319 0.512404
0.203396 1.803201 -0.086839
0.963697 1.719732 1.051625
1.045522 0.674190 0.321002
-0.311586 2.043110 0.728999
0.734704 1.108305 0.841939
-0.364769 0.941722 0.983681
-0.034109 1.359139 0.412976
-0.022165 0.820421 0.922351
0.889664 0.787170 1.169561
0.395702 0.919132 -0.243559
-0.250230 0.518207 1.088657
-0.296641 1.943440 1.197937
-0.087085 0.802663 0.143857
0.814489 1.423126 -0.065658
0.346705 1.879276 0.294220
-0.411055 1.315303 -0.251185
-0.229073 0.952695 0.720766
0.779990 1.223965 -0.256995
1.135753 1.383500 1.046210
-0.261221 0.951226 1.010771
0.275672 1.255527 1.269313
1.089111 1.802239 0.008167
0.222377 0.603510 0.207109
0.605101 1.722104 0.257913
-0.225546 1.890166 1.066043
-0.281504 1.921226 0.109135
1.146203 0.822229 0.754430
0.714824 0.942904 1.120408
0.593521 0.824994 0.056768
0.671057 1.384160 1.201427
0.457117 0.863321 1.300889
1.082314 0.763697 0.733830
0.046677 0.909471 1.331963
0.804618 0.972999 0.562890
0.178630 0.628174 1.063082
1.036615 0.971314 -0.193260
0.178442 0.857936 1.248885
0.443390 1.055202 0.132699
-0.275431 0.419098 0.647834
0.426740 0.929714 -0.183308
-0.023500 1.605782 0.438583
0.137131 1.980233 0.798036
-0.401492 0.565814 0.598208
-0.370926 1.339678 1.008283
0.286769 0.658637 1.369938
-0.351011 1.351621 1.220260
-0.147558 1.277375 1.342551
0.060698 0.496577 1.076299
1.058747 1.364610 1.098235
0.262810 1.109750 0.548788
0.309379 2.003091 0.599389
0.795159 0.768410 1.032680
0.120868 0.971242 1.081123
-0.186263 1.802461 0.658573
-0.008848 1.540632 0.446006
-0.135492 1.959700 1.209284
1.076365 0.766530 1.398616
1.066777 1.820106 0.757878
-0.026425 1.105177 0.874208
0.410574 0.782135 1.184441
0.058411 0.852872 1.217193
-0.416830 1.477027 0.270623
0.239070 1.567263 0.951143
0.331952 0.730485 -0.224079
0.016621 1.746009 0.697115
-0.407289 1.124471 0.805569
0.262125 1.901944 1.327769
-0.081870 2.012913 0.493842
-0.490117 1.843637 0.825668
0.374086 1.239954 0.507111
0.878209 1.451085 -0.021531
1.178859 1.217226 1.218734
1.131332 0.809951 0.442577
0.468881 1.012446 0.523304
0.759103 0.896560 0.816308
0.875099 1.944843 -0.141118
0.117365 1.292397 1.331597
-0.482735 1.097355 1.169808
0.733932 1.108605 0.203193
0.448321 1.072484 1.108645
0.181078 1.617517 0.742676
1.094364 0.991843 1.263032
-0.074736 1.294430 0.663257
0.219819 2.073183 0.033658
0.108302 1.019318 0.572435
0.273282 1.125783 -0.158739
0.313384 1.629823 1.369545
0.356011 1.318271 -0.081456
-0.151275 1.204500 0.175082
0.738852 1.053418 0.874158
0.335002 1.404772 1.026508
0.848759 1.140559 0.387870
0.172551 1.507734 0.392200
-0.009218 0.414524 -0.037751
-0.106081 0.444261 0.069988
0.641195 1.454957 0.509433
0.716650 0.785229 0.069358
0.815586 1.859805 0.964613
-0.381143 0.812892 0.512201
1.118495 1.250621 0.145904
